#OTU ID	111D	111R	112D	112R	113D	113R	121D	121R	122D	122R	123D	123R	211D	211R	212D	212R	213D	213R	221D	221R	222D	222R	223D	223R	311D	311R	312D	312R	313D	313R	321D	321R	322D	322R	323D	323R	411D	411R	412D	412R	413D	413R	421D	421R	422D	422R	423D	423R	511D	511R	512D	512R	513D	513R	521D	521R	522D	522R	523D	523R	611D	611R	612D	612R	613D	613R	621D	621R	622D	622R	623D	623R
86d54599a0f9b5b09eaa106c99edf68962583e90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f6ea8f23915e312b3e5a3aa9561da3c2c21e3715	2	0	0	0	0	0	10	0	366	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a2216ee23bfc35e5866313e477d4603e8567ab6e	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	41	9	0	0	0	19	0	0	0	0	164	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d593b0dc93733c1d9db7b15753d9ce5a0800b736	0	0	0	0	0	122	0	0	0	0	0	0	45	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	98	0	0	0	3	0	0	0	0	0	0	0	26	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0
585aa567787fe73370905b6e829a5110e7aa2254	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38c011e88c1ba9940735ac264aaba3f6c29e5fa9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8caf0251eec2c8410125c7c22ef759563d85c8e9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	65	0	7	0	0
3af70005275ee98bcf5d38e014dad9d9b8c69af2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49ca80bf85d2a5138e41fd6666e8896b0eed8d42	0	0	73	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
93548959167e0a838bc9e967d6382fe6d6786740	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	13	0	0	0	0	10	2	4	0	89	0	0	0	0	62	0	0	0	0	0	11	0	66	0	0	0	0	0	7	58	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8204bf1a05644e66105f5786e9d2d754bf6f0572	0	0	16	0	0	0	0	0	0	0	0	0	101	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	8	53	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	45
6f48bf6d50924982ba80b282ae167a9a08af4d26	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	124	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d740beddcf0535c760fb3eafa47b5b27eac34136	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	21	29	0	0	30	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	35	0	37	43	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ba70a9cb27727fe674275194e8655e21f0ab60b2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	6	0	7	0	0	0	5	0	6	24	254	0	13	0	0	0	0	0	0	0	11	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45e272729ab4130e3b9688fb21465f2e7947e4ea	0	0	0	0	0	0	0	0	0	0	0	0	31	15	0	3	44	72	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	11	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13afa0dd6ced6ebb9f8c814fc51057d950e1a515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	10	347	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
f525f705d7c44b449ea6ca786188e7e6dbd2c178	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0
657f3c5c20bb552bda0f74aabc8e431f2390bc71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	81	0	0	0	0	0	0	0	0
c7409cdd822d0259189f1a6b186a15a874c367d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
059ff95814254c56b13a92403a4df2c9b1f0e55b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8fd4c4b820f7f60b423c3c774ef55db93f4a20a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	63	0	0
92b9fabdae6c6864964a4c069103aa0630406bbc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	101	0	0	0	0	0	0
fcf6642261e836a14d1e996e9d19f5b5d5d633f9	9	0	4	31	0	11	0	10	9	28	0	13	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	73	0	0	0	0	0	0	9	41	0	0	34	0	42	0	0	8	8	0	5	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
1eb1cc5fe41becdc2717b9d8665cd101b9e725d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	161	0	0	17	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6eeefcb7dc69442cbdba3148fa77c8802bb25af3	0	23	0	0	75	23	0	10	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	47	24	0	0	0	30	0	0	0	0	12	0	36	17	18	0	0	0	0	0	27	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a97e23736d59f3d5ae1b91486d42f4781f6b26e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0d49ee57a2acc420031bf6675297f39eead974de	0	0	0	0	0	18	5	0	0	34	37	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	131	0	0	0	0	0	0
6aeb129a2984b01a1ec7fc0b667e4a5309fada4e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
814ab755738e976a3914e53cd4a75994c22b0f67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a1994eaf3f812ae37e76bd14f02ba1efa4a9cdf5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	79	73	50	109	0	0	0	0	0	0	0	0	33	0	0	0
8e85a37b09f5191762c729cabe1f682e3818128b	0	0	0	0	5	0	0	0	0	0	0	0	0	12	0	0	0	76	0	0	0	0	0	0	0	0	0	0	12	0	10	3	0	10	20	4	61	12	0	0	17	0	0	9	0	5	4	0	0	35	0	0	20	49	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
744076ce944c9446e6a3548c8ce07bf1462505e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	15	0	0	0	0	45	0	0	0	0	23	0	0	0	239	0	0	0	11	0	0	0	28	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d69fe9d84cd429eb24ab55103699ac766c3db383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
420dc2a37aeb7dd6cb78424eda01eec2ebe53a1b	0	0	0	0	0	0	0	0	30	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	47	0	0
6ad940cb85e47ef0b134bf11b36c0c43b5083aa5	0	0	0	0	0	0	0	8	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0
f4628687db7a3d491220d956eb4aa70f3cd1f0a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26e65d87221218699c083c0d82b8e8b46dcadc16	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	117	0	0	0	41	0	0	130	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f11d122b15eca949d2eebf19faf1b42730cb0454	0	0	0	0	0	0	0	0	11	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	169	0	24	49	0	23	11	0	9	0	11	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	5	0	0	0	0	0	0	0	0	0
6a00db0987f289d328e71ceb621815142dfa47ae	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	229	37	29	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	11	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f459968d6552951ee311c6dae4fcb6337a5c3e58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0
cf7788864bcb0bf0ea247a9c97ead2651648fdaf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	47	50	0	0	0	0	0	0	0	0
7bdffe3c3931becfb9e8b2e686a37d75b4d9c400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	0
ff15130403772ca5ce2a5f114a3f47ed08beede4	18	20	0	7	10	19	0	0	20	29	0	4	0	0	0	0	0	0	0	0	9	12	0	0	0	0	0	0	0	5	0	0	0	0	0	0	29	0	8	0	0	10	0	10	12	30	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	57	0	0	41	0	0	0	5	2	0
e3eea558c1e2b667668cb3ea5a81c4fbf66d2be3	3	0	0	11	3	22	0	0	0	0	0	16	8	19	9	0	0	33	8	0	13	8	7	0	0	15	26	0	0	5	0	7	0	25	0	11	0	0	0	7	9	6	25	0	0	22	0	0	0	3	0	3	3	0	0	0	0	4	6	7	0	0	2	0	0	7	0	0	7	0	0	0
1c3fd7055286c0521a145ecc9fceacf7ceda18a6	0	0	0	0	0	0	64	8	22	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0
bf87d81e19992410fc37ecfaf9dd05e345ea4acf	0	0	0	0	0	0	0	0	0	3	0	0	160	0	0	0	0	0	0	88	0	54	0	0	0	0	0	0	0	0	0	0	0	44	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11730850dab59fdf939f1a6aeb12d753a7534d28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b5c59cf24c04b6eb89c50d69634e00aa14dbfa31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f618a5aebcf4d201baca498e3788212363bee634	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	12	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b328317788cb66367ed6f0a6229bdac3097a8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	78	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
e56e60c056e60e56ae3388100c45f11348454f28	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	32	34	0	0	24	0	0	0	73	7	26	11	0	4	0	0	0	0	0	0	40	0	0	0	16	0	0	0	12	0	0
2231c6d8f68478be9435df2423b97be222665c21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	46	99	0	10	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	70	0	85	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	10	4
b35eb9b815fd034cbe704bf7a3c0a44d2e2a7889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	11	66	62	0	21	0	0	97	0	0	0	0	0	0	69	0	0	0	0	0
4411b6d50ee3e8a6e551e897570fbbac0dde15d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	208	0	0	5	0	0	0	0	0	0	0	0	0	0	0
d4cddcaa5cbbf2a327eb183ea92039873cc24c3c	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	63	16	31	116	0	0
7ed7f9d1e1f65104895e7b411ed353b4fdedd186	0	0	0	0	0	4	0	0	0	0	0	0	8	0	0	0	137	12	4	12	0	0	0	0	13	0	5	0	3	6	0	0	5	10	11	3	4	0	9	0	5	2	13	13	29	0	15	2	0	6	9	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7e0eee0ab90794e28964fdadfc9bcd241b065823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6096c19c8056060e00772474c08dfc29c978799a	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	77	0	57	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f4b2124f5574ce5c8d14b46cfa3537b9df686ffb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aae31c6441f3c97bd5f4ddea9f739aeeee9c8a19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0
d1a84ce5624b2f07ae7c7cb55ee774bbff2dc6e2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	303	0	30	0	0	0	0	0	0	0	0
bbdaea4fa663e403fe1be57c73cfc3bda34914f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	24	187	0	0	0	0	0	0	0
f4785cc7eb57d923b732df5b77a8b33e0ff19bda	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80bba3db714934b7a34bfe51e2b45b78e674bbc2	0	0	0	0	0	0	0	0	0	144	67	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	17	0	0	0	0	0	0	0	0
dfcfa88a9597cb02e1ca4c438d2b3fe6df026595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	8	0	7	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d42e5696402bda570d3bedcf646b6e725e95755	4	0	0	0	0	0	0	0	0	0	0	0	2	28	45	0	0	0	0	12	39	0	4	5	10	0	23	0	19	7	63	0	0	0	0	8	0	14	0	4	0	48	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9531e9fb41d8c8191ed5a4bc4b0c4decbb03e163	0	0	0	0	0	0	0	0	0	0	0	0	8	69	0	46	0	31	0	14	39	2	0	19	0	6	0	0	48	0	0	0	0	0	54	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e57cf7d810f60c184828806c74d505ae94e1864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	29	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	74	0	0	0	0
dcadb941b3147b1412b2d191b48d21b346abd306	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	43	0	0	21	0	0	0	70	0	0	0	0	0	3	0	0	0	0	0	10	0	53	0	0	6	93	0	0	0	0	0	0	0	0	0	0	0	0	0
6333f45a2bed35c1fb80825ab162ab04ea3a852e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	335	0	0	0	0
424a48d1068541fc956a41c0d3ebda08a10bb83d	0	0	0	36	0	0	0	0	0	0	0	9	0	0	0	0	0	179	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74308cc56b5a92ff0f2165a479d02b3fd2a05e79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216ae368cef239f8bb25174f1714fdc6af551c3a	11	0	54	0	0	45	6	33	41	85	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	28	0	0	0	0	0	0
dfe664ddcf3309ccb50df2356607addf7548b4be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	20	0	300	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7fd3a16ee5c6fa9e5e679c8ccebd457454876321	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
688b76ff8d4053a3d3948a70a493a9702027be3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	27	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7bf1da70e3ed567cf6f874f8be2db065d2be6530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	325	0	0	0	0
3c3520a0d0735982fbe2b06cf6839c992e5088a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bc99fc97804a2d64937ffc3cba47da4513f2d229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e7f3b5a22f56da912d54272589662a1c6e4f8f6a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333
