Feature ID	Taxon
985f0fc028a30e66846820dc4415104f9c2edc81	k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;f__Geoglossaceae;g__Hemileucoglossum;NA
1e04702f0266129ff2cbdc3122c256ea7079f976	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Microscypha;NA
0f105ab3eaaff7360ff37a6b7899f50ef91552c4	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;NA;NA;NA
1369966db2c52aed2e3ca478b5e14c5c434a6d4f	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Wilcoxina;s__rehmii
01f4eaa9688aa45237a0f20c6acedae286dc379a	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Pachyphlodes;s__virescens
09ab431fb4128c9a5fc07cc47db5a4cec8aa731c	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Herpotrichiellaceae_gen_Incertae_sedis;NA
2c87d39d40a60f1c05a32537c5129e98102b8932	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Geopora;s__cooperi
9ed9ad4545944fa0ac570fd556e558e4a6d9b22a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meripilaceae;g__Rigidoporus;s__sanguinolentus
022adbefd319c18e25392cfe0f8c8586ba387515	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__botryoides
b7ed9dff44d89f027451da1c206497b943cdd285	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;NA
5bccebf9ed4ec96627f1d121481e0c74b9181a42	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mytilinidiales;f__Mytilinidiaceae;g__Mytilinidion;NA
549abebbabd042e1a2e35fd25881b4f1690fd9d8	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza;NA
aafa31e495f6a13d579f1041599721bd5bc336df	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__paulus
7e249e432c2b9b971d0572b1afe6c0e5f968044e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
7e295e3e35d542df07b8255f8d55b4a65ee17a3f	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza;NA
c978900f2ea56845e32987c84337a84fae01809c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiales_fam_Incertae_sedis;g__Venturiales_gen_Incertae_sedis;NA
43f95811f5c77bfa1bd0aa9ca70e702c231e0201	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__adusta
cf4bf846c46c50cec6319d79af09bd1519fb49cb	k__Fungi;p__Basidiomycota;c__Geminibasidiomycetes;o__Geminibasidiales;f__Geminibasidiaceae;g__Basidioascus;NA
6f31d101f24a555e1a26172b0d9142d1576b9fb0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Capnobotryella;NA
26ef98fc4b9c1a5a37e3a42b2ed8b7b98e3c2668	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia;NA
59ae18b97500d15128a369d4e13830e421867504	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Vermiculariopsiellales;f__Vermiculariopsiellaceae;g__Vermiculariopsiella;s__lauracearum
db9e291dc3baed810840dc894f827148e7532226	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;NA
7592a62fb60518cdf9b0e7aebe67a3754f505bce	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Teratosphaeria;NA
c16a22f3a590e2667feb19a3fcecc48544b82c61	k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;NA
8a2d266ccef0743c727658940f87cc08df85f531	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__laeta
1829a1b0e74edecbb2673bec18753e911a4e4269	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Glarea;NA
496a9c4aa1f80946d2f6f1ed2b0aefa43e1086d9	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;NA
f166f15844691f4f04bbc1e636aeb7dbe20675f6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Phoma;NA
5523e9df2df955fb398cf8539a734ec19364bd22	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriales_fam_Incertae_sedis;g__Dendrophoma;NA
abb3a5578f6aad4a5d4458534eb432ddf93ef5b8	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia;NA
810f2e39898dc809cc1b481e065c59cfe97cbecb	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Sistotrema;s__adnatum
5020d0b254630214b3047a4203086ad2a4010f9f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__quercilicis
08514255810105a2c8b4d200dd403935339032ac	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariales_fam_Incertae_sedis;g__Oliveonia;s__pauxilla
65965af795d2d621f4e55f581d09ce18a8585212	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
09e96880e0295783ba84472f751199eabbe3182c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__galzinii
dcb1472c92413fbac62a7594c897fabe78a541b7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
577fd0b76b9e439e0f62116a893bcdfbdb3b3f82	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__montebelloensis
9170c493f8b44a4f9e6dac515d45821711dccad0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae;g__Phaeocollybia;NA
b0d9d4bcc7c82235352db4432fe734a70bd3985b	k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;f__Geoglossaceae;g__Geoglossum;NA
68c20e4f71b2c81d67b0f8652f79d161a1623a1a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__Clavulinaceae_gen_Incertae_sedis;NA
c17eeb12eea2c3831e0f4999859d60c5caffcd1c	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;NA
b99f079d1a256294b2840fa415e0ba137f3b5fae	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__pilosa
629e8b85a22e46635efad5c31297c450e4355e88	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;NA
1fb4ad4fc2515f9eabeb24998d73e381e9f1669e	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Rhizophydiales_gen_Incertae_sedis;NA
88f27b2ece23da69a0313dd129cc9a6526071451	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__olivobrunnea
a9cd002f19fa54b00d912113a5ae1034f2b5a9c0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrocybe;NA
8fe79bb2a99257f1892721589551f96dfab9a5ca	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Gymnopus;s__impudicus
33c839cee0ef08be1e7841d2e3391cb860eddfff	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Sordariales_gen_Incertae_sedis;NA
69ae512e8402694ca1e4473cbdfdea8bfcd3df5c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiales_fam_Incertae_sedis;g__Capnodiales_gen_Incertae_sedis;NA
6b321fe7009ed1738dff79a19fd460b520fa3402	k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;f__Geoglossaceae;g__Trichoglossum;NA
8bd9dde699f60a7d7ad46445831a56f40d54e026	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
da87fe45e847a887ce0ab998a0f9991d143d648c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae;g__Hymenogaster;NA
64ee2e86b41d1556dca6c0d21b4253b3bf2126f3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__castaneicolor
5190a3372f3e517b413788e4769d4f27b67b2bae	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
bd3e61879eddde35d71f11878b085e597fb470d6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Cheiromyces;NA
0b3ad0fc71b0849ec6f1a339c7a94a567dc14863	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
8f5159141ac8cc538d128615edf8b07d4d29d277	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrocybe;NA
f82f9c58756f1fda4176d6eb7e38da5287a28e02	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pyronema;s__domesticum
80c498aef152baba74c068f46ea57116f1015d84	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
f946bb1da4a856fdd495d01d064163470384f2ea	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__geophylla
57515e638dcf09ca10433ead696b99b6f699bb38	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__amoenolens
e02a07f393d5a7093e3550314ad160eb558de3c1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__garabitoana
206e029c9f0bbde1e9b522c43f3e9ac6e1d3834e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
0e7f0b3b5ce781272e98b9d5303986e8f5133a47	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__silvae-herbaceae
49e6fcccf7f5e2898ca65464c75a47b2815b7dbc	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
f08509955a3ba721fed4bee2c76385f693a097c4	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;NA
dc1a6f251473102d39275d8fbff9bf57afcc4295	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia;NA
1f555a6d46dec2723efb1b42544ef53870e72119	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Hortiboletus;NA
2a124592a0be324e8673f4d4c6e2b59a7bfc97d4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;NA
ed132802fa9148d55e5fa51178077460ce95a380	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Tuber;NA
baac86e90994ec9b440fdd54e129163cb0e45fbb	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Membranomyces;NA
09dfde42a5f76c2d5b2ec30952645057a8d220d9	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Dothideomycetes_fam_Incertae_sedis;g__Dothideomycetes_gen_Incertae_sedis;NA
ac39952d180e8c0aa67b719137cd06eaec26ea59	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__terrestris
0e1309fd0f5f78fade0792865d311efc223dafde	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Sordariales_gen_Incertae_sedis;NA
b59131c680a242e2ad6bb884f7061f8854304555	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;NA;NA;NA;NA
92933debf497f0ac9c74b7f2f438be53828c4917	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia;NA
188a221e74646cc64dde5fc22eede123b31085c1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Onygenales_gen_Incertae_sedis;NA
3a38b8eebbc943f9db8b37ea23165a8f9f5e7d24	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;NA
655fd81417648fa9c1229b9512fc5e52a3e2a4bd	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__badia
05a80849767394861c9876d13a3d6a5cc20cd864	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Mallocybe;NA
800cfbe75f5bed9e8b500b488720c89841952fa9	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Gloniales;f__Gloniaceae;g__Cenococcum;NA
2d49be52bdf16d4dbc7187e25cf518ce3f146392	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;NA
414bd980c5bed214ff9005a688d11d47cb07c36a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
c2a040a626d8507ffade2dfcc30bb89a3d399e90	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Ophioceraceae;g__Ophioceraceae_gen_Incertae_sedis;NA
023382530938cb92dc4de5bbb8476a01ea229f79	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavulinopsis;s__corniculata
97dca477d4f636fbbd2a533637ddc0a3c61fe852	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Cystolepiota;s__seminuda
3476b6e00926ff672d137ce122753551dc330bc4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;NA
d14d8b933344575c55111193f74d8912f0fefdc1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Polyozellus;s__badjelanndanus
5ea3711aa7751441e1edc66c8a77d54562f7173f	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza;s__varia
2282de472c6c5c2ecb50c53f51915ec39b633b23	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Gloniales;f__Gloniaceae;g__Cenococcum;NA
1864ecea26f2df039264cf2aca5454d89a60e7ad	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe;s__columnaris
47ba9973ab69e16809e4efb0a51bcac4e1cf575f	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Carcinomycetaceae;g__Carcinomycetaceae_gen_Incertae_sedis;NA
8cb0e5a3828d5aacf00b3abdb09269eebf73e2fb	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Mycenella;NA
fbc6d6a8eaaa9950f2952951340e8f699e908b88	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__glaucopus
e5f565e098a30b6ae4fc68f22f271ca044441de1	k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;s__changbaiensis
f1b11c77250e28a6bbe70a9f2c8825a7bb5fff3d	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;NA
916aa777310bf0f87eddb42a3be267121b815735	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__risigallina
0162d616324d7d8c3773955cec44119136521fbf	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae;g__Helicosporium;s__indicum
050f48302569992cdeae13501d2039c1a23e175e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Tylosporaceae;g__Tylosporaceae_gen_Incertae_sedis;NA
5e4405daca34351306c0d19dae16acabbcf98e93	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mytilinidiales;f__Mytilinidiales_fam_Incertae_sedis;g__Halokirschsteiniothelia;NA
96bf70adbe5573579202b0b7d81dd75d648df52f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
b509f5eb9e33d71b3624932d18994f44c0904599	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
5d0dcc4fbc8320df1f6a6cae30f1cc6b636a4d79	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__cincinnata
14f428eb3a144de83b5da464ea7b64ced75ffd7c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Pilodermataceae_gen_Incertae_sedis;NA
73b966d6bc60c35c7a90bb4640489e3700e27143	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;NA
2e86a0583d9e35f52f5ff6878b842a82383b7612	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
09bda010e1210aa6a3024fa04de8308e577787d2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Polyozellus;s__atrofuscus
4a6de698c1b72fa52b3770e7ee9e22252921dd8f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricales_fam_Incertae_sedis;g__Agaricales_gen_Incertae_sedis;NA
f67c0c48200102204e609a699fae93e1ee5f8995	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Hyaloscypha;s__finlandica
211aeade23e058dc41e9861224403d2bb72c4335	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__cyanoxantha
56ed95651b3f24fae1c1ddafda544cba966a12b5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales;f__Gomphaceae;g__Ramaria;s__conjunctipes
3fd956fc7b8613eeae5eb602afaf9edcb1aebe02	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;NA
2ea219d4c348641b2ca1dfc64c1a6713567a64b7	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Hyaloscypha;NA
2b5b7a6e7516918fff076a4589d83b945a61e5d9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Xerocomellus;NA
8ca91f22bfb42f2dfad08f5c9a47cbc4bd4d9519	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Leotiaceae;g__Alatospora;NA
e27ac3a4cdd92c25decc80b7a45fa1c450b28165	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;NA
cea0471d676749341e871b22327afbfe133081e7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Teratosphaeria;NA
7109d14fdd3c5522cc955ce21f1a2a4660ad04dc	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__GS36;f__GS36_fam_Incertae_sedis;g__GS36_gen_Incertae_sedis;NA
c21df6df1e0508272f8aba1306c3045f82e2fcec	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;NA
639e83d70c7f9204d55b94a22016f9f7eb2885f0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Gloniales;f__Gloniaceae;g__Cenococcum;s__geophilum
294abdc4ded354980d08eca7a5f98ae00d4fcdee	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariales_fam_Incertae_sedis;g__Oliveonia;s__pauxilla
ef19ab935cb2c53b51420ff7def078abe42dd012	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__badia
08419f42592317803039abfe4b715031f82492e3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__spirale
70993a8ffe4b18206988c3610394a63d175bdd69	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe;s__columnaris
dbb2367763500750de81ea6fb7825e6c34a8e62f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
5071b5879c282b4597b423855e95f4b2053187dd	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;NA
da829e454c8b469be72d726058a31af73da68c9e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__subsulphurea
e457b106ad889ec78f3af9317119f173d8109e67	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Tylosporaceae;g__Amphinema;NA
673ba4105cb2e798815104ccab3ae190a76d1e0c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Pseudocraterellus;NA
43896e62f740391094af859ee54ae85e6ff90fd4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Teratosphaeria;NA
0378957c8a61dd7a7ff2166a520c0b10ae9ef9ed	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__subcoronatus
b61aff32285bf31a0fc7705887df038d481fa293	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Teratosphaeria;NA
064657f121a0ba7224b7ed50ef924014f63a4341	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta;s__fasciculata
65b44355f0c0205b20179dab9fada45bc96085ff	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Tricladiaceae;g__Tricladium;s__terrestre
7eeb65d37cad2d62c07e48b0e8d266578b30a126	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;NA;NA;NA
28d82be892b90cedbe6fc93db389891ecd8cdcdb	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricales_fam_Incertae_sedis;g__Agaricales_gen_Incertae_sedis;NA
e4792b42c7bfd1663b651f8d317f1fe7bedf87a6	k__Fungi;p__Ascomycota;c__Leotiomycetes;NA;NA;NA;NA
fad757178a11cb637189ea396fc89cd5c4b00c8a	k__Fungi;NA;NA;NA;NA;NA;NA
17ebf3775bd94d21013ffd278a26a9a43f9a11ab	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;NA
4f60a3bdae0e3f573b7d165cbab5098a7e02a005	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrocybe;NA
33917e87c7b045d99cd81c755f735b03bd2913ea	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
bb308c17e7280cdc3c5e9c7cdbe3e9ce30b45b34	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
900d20c425745e683c766a343bcc0dc692f4f46b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena;NA
63d2e006e5246e2e85626fe5abe253f023cea8e6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;NA
88ef48841f78f83e206e057026ae7c46ce996466	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__lammiensis
6afd222f1e0f85af59001ea3b3cfe1f7b1461a50	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;NA;NA;NA
164bd0fca4793a5e5ace6c35c14a117e1d7b1cbb	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__cinerascens
43c8227f2d3a987b445b20cfdb35e06165cbae24	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__cryptocystis
84e498f0453d204ab47fedb3e80e7387cb53c5f4	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;g__Rhizophydium;NA
a3c575880beea2ecbd50c31219ffaaa55ad5a265	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;NA;NA
58ac2baa5abcccf3b1e257c5b8193b2d00bd1591	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__densifolia
dea2f54a4685f94b1f3edf18457b863c9a058f1d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__incrustans
682572a26ac59ec2aaff56cc626b133f442afec8	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Herpotrichiellaceae_gen_Incertae_sedis;NA
26929172b6ac52f333ecc810ae0b3a884053c0c9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Clavulina;NA
8971234f51fd339dadac772314fc8ca383757f04	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__cyanoxantha
