Feature ID	Taxon
37eb3783843b78c839bd40be75e9d652c1e5bd4a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
98b4917cea04bf86e807531a7c1eb4bd82e91ed8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
5d42e5696402bda570d3bedcf646b6e725e95755	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Halosphaeriaceae;g__Cirrenalia;NA
4134c7f8f2134d4eb59cd9b33c20bab23d682550	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__chaetospira
95c578c0022f945b8024859138791b50244cfde6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Hemimycena;s__angustispora
4841887e07b481ff2729b06b4ebb8c141a19d757	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__rubrobrunneus
f4521e5242f3bab5a9dbe8d19303c64b5d089532	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__hesleri
099bde0e026f9acd3aedc76550808510a4e81355	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Cantharellula;NA
3c3520a0d0735982fbe2b06cf6839c992e5088a3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
714fdf6c207339489e6379404bf86588b4572657	k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;f__Geoglossaceae;g__Glutinoglossum;s__proliferatum
8e85a37b09f5191762c729cabe1f682e3818128b	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Auxarthron;NA
7599905edf33e5755d4dc674bd09eb684d0ecccd	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__puellaris
bb1edd69cd72349e7bc483fc26295541728faaff	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;NA
8169a03d58d35fdd11e7643d13052f47ba009c02	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__aeruginea
1d4393c2c6ad6095d76d91c36d9fa9133cb33704	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Humaria;NA
637b764c2d5f04f7d430f72d9a75a3a55a6ef52b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Bankeraceae;g__Hydnellum;s__lepidum
312b08dd5791db9829bdc9d7d31ce323f87c372c	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__finlayi
e14138fdb4af03c1a8f5def346392944c30444be	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
b795226f79e8734b172a16a3b408e2cde08c8aff	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;NA
2a820c5dd6217bf99e631a1800adb9c95353796e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;NA
c3d38b5ad43adbb739921de5fd94b52f2b05735a	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza;NA
688b76ff8d4053a3d3948a70a493a9702027be3a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__persicina
0684ea3818fcdb4e7af97289d33893849f7d8604	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__fulvum
aefa7cd2fe6b9626c077e72ed68badaa444ba73d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;NA
de21dee69dcecb08a310a8fadba9b83474051657	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__oetziana
07ddc6cdcc19c9ec5fa56294582d7c6688685c04	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__maculata
424445107127eaf67a2aa7e0aaca4f23ea8ff8cf	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Hydnobolites;NA
ff55177249848a7ca92b641fd1b00cb6017967c7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__alberichiana
4a9d6585b81f39ff13059ea2d913760c77f9893d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
ce1a14baca28e7712958af44430220e558aabbae	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inosperma;s__acutofulvum
2b98305e308134ec52229d7ce560323e1c26a179	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Saccharomycetales_gen_Incertae_sedis;NA
9ed56b85149e2fa15c60103f3bc40e8786f13d61	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__adusta
786966ea19aa4ddc795dc72d3ac12c2ad198046f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__argyraceum
3b11273c8d56ac24d380d3c25e657428cc935f27	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__ferruginea
180b33aaf3d18d5f776aaab81c48eb822bc34b07	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
42fe1a699df3514f014690430adc2003b5b74821	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inosperma;s__acutofulvum
d9bd81bfede6f36636169e27f601d6ce53d07150	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
39e44b2d6785a98d87ee8bf955a8247e7d62c4e2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
74ef58bc7de1c66e25e925f4e06c56b7fc600fcc	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;NA;NA
efa4fefb060a581bfc3c04dbd716a334b8236962	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;NA
7acdf482fe88629a1b32d74f2e6b9fd3f07fdb5e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Capnobotryella;NA
1e82d95f6d0e7e4bec3475d0ed72330d791526ff	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;NA
a3e2f4d91c13c5d702e5c41250e362c73a418ed7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;NA
ea0e0e3e43b9e3e0409f812af1c9cd749972f700	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
da283d98cc480bf9556495781cd3c9a13dba7d9a	k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;f__Geoglossaceae;g__Glutinoglossum;NA
689b80472f6c7759059f6649436d39d8cb37acb2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrocybe;NA
29d2d8613dd63fe4c6aa4b4b3e12dfaf3c72113c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
7d227fc21cc4be9d914f9b8e501692588c843536	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
554a63304c96b278ae3700607ba787c72d291e3f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Gymnopus;s__junquilleus
8a3fc470962e096eb6afaae1003356e707b374db	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__badia
60d41fc5588127a7abd7c0403c921a7f8516a3d4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
950993d76c7cda2eded5ca37a16685a1e409818e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__lanatopurpurea
d81b81479047c455af3c4e12ad28fa588cb9c073	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__argyraceum
19d9e21fe847826886c7ec0c196449e370a23a46	k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;NA
457d0501da1773b2f2af0e04da1c6ac71718efbc	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__aeruginea
d5855848c1496f5d5c81e61b7434d85f6455b360	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Helvellosebacina;s__concrescens
0bb5863a5639b0c28edc69c752b271b521582027	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;NA
ecf0faf9ad40b82e46f207ea3daa70c896ead27f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales;f__Gomphaceae;g__Ramaria;s__apiculata
81848affa86d8dbba1e6db3d4032c5d44023ef94	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leohumicola;NA
e77a5fda402be3c6e86ba9473d000d5f16c44d31	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;NA
f5b93dfaaa6d7829650a1b152ea6380083a8ca6c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__vinaceorufescens
2446d6f15d6b7c1a7b64b89c453e7e274bffd326	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
5626949af7e5baa1733b28c85de9319b65c1d555	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
6a0bd0f11059d989697327f6f06500daee0c94c3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
2a924364a9b380723cbba7c25ece0f2a830274e3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;NA
b9f30c064e67e868c492856aa5e3b75c64ff6d4d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__variata
37035082d7ab3eb167d7744dabbfbbe6b1eea291	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Hyaloscypha;NA
597406d52cb1e00d5e1a737dad9fe9d5b63f7104	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
45b936782e09baa5ca10f0ed589bd7e80d060ead	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__comis
db904203d3d6629f9e5d83887b80ba931fbebf3f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
e7d583c0ced3613d4f02f0806c5e4ee269805247	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__lakhanpalii
3541f56470939212c16d5c7e3d358cd02ae14aa4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Gloniales;f__Gloniaceae;g__Cenococcum;NA
b5b28957f59f3d26137a878df84862ff8e7003f7	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;s__flavum
fe2d5138763497b89b38f892f9272e2dc58bf036	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__geophylla
24e2ffbca8983bd7d54186ce5abffabb2cba9dc2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
f3c0e010f532bbbd4023f0c96aec1b42cbe82d10	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Sclerodermataceae;g__Scleroderma;s__areolatum
237e8586504a8881987ea084a8e603cf7996c349	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;NA;NA
030919c44d21fb0521a74d9cb58893a725207d10	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
b21e2639171f0627c18093adddd59d4a68d4a80a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycenaceae_gen_Incertae_sedis;NA
1ac4568d61b7c6d8296999b35bedf951a22089d6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;NA
b782dca50a141fd4952417b2d95fc878e74dd4ba	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Tylosporaceae;g__Amphinema;NA
65d53a76aaa08c417d08643b3ad9ba793b4e688f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__cryptocystis
360de3673e125a7df7b88e88444b4d2670e6cc4e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__aurea
5aa5ce374986af425679ada626f7bb793c0697df	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetidae_ord_Incertae_sedis;f__Pseudoperisporiaceae;g__Eudimeriolum;s__septentrionale
5fc6df0f16ce096ee44b29215392443ca220b22a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Clavulina;s__rugosa
c3ff940f6fd81ef409bb87e13c792e69ae66cfac	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Humaria;NA
527061a13018198cece6ada008d4abdb7632d421	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus;s__rubrotinctus
7f031f6d0601ee68b34d6754901205ca5c76e3b7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Gloniales;f__Gloniaceae;g__Cenococcum;s__geophilum
08832bcbd5b183d86d593191df6258f292c88a52	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__pseudoamoenicolor
dac37cb5ff4892e8a9ee53f99fa7aabb0e972b68	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Elaphomycetaceae;g__Elaphomyces;s__muricatus
7b8605a5c283c3dd3a20d751711b79df5c0f48c1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
f502eca866156f72ecbb2556bd20588c6939fef8	k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;NA
ae85b69ff2e9b2024d03a1446fc7058dd18f1593	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellaceae_gen_Incertae_sedis;NA
4cacbc9c28138ff17d1066aa3ff9753e7757b064	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;NA;NA
216ae368cef239f8bb25174f1714fdc6af551c3a	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotium;NA
6eeefcb7dc69442cbdba3148fa77c8802bb25af3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;NA
c045fd7a9b4012ea2737d5cf886d5fde236f41aa	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lyophyllaceae;g__Lyophyllum;s__semitale
b677b22976a2a51172f886a2012aa9657bf8e7ff	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__laeta
0a0509dba20fb06d37936b82cb4eaad8566a9716	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__proteica
916f2497df0991fd3f9fbcaa2b613f9c977b7da1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Camposporium;s__appendiculatum
2ae25389e70d6c4c7da60c7dd6d109336de6738b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Saccotheciaceae;g__Aureobasidium;s__pullulans
bc5eced81ed723b52a9c8a4af4e978eda43c170b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__subradiata
6d73bfefe160856d6fa3fc2c35be2a8d11801836	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__laeta
58c20eebbb694908326ce25146a65b91d2777125	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;NA
ab8e925edb4e5fb61b5f2152bfc7674cc2c13ad3	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Gloniales;f__Gloniaceae;g__Cenococcum;NA
71cffab109e134b2028f7f38075596f603fcf008	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;NA;NA;NA
8dcedf0bc9a7cd928326b7d489342e20cae809af	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
8ce6b09f0a7a3280e7f2040df82d536a2940b2d1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena;s__abramsii
8dedbb5807e1b7714620624e1c0e90407d44ed1e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__globispora
2a8562624ffc6030a0d433c061033303bf569a1f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__pachycolea
44b4f5f5a03558fa997e24345a95d7b6b6cd5bb6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Pleotrichocladium;s__opacum
3eef2e1ea1cf78ca20a477ce16dd195695050d24	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__laeta
f11fb1bdb4bdb2501d0388d1cfa976f441af4cc4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Tylosporaceae;g__Amphinema;NA
307109c7569c91aa8c463626d56d7b98c682d753	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Trechisporales_fam_Incertae_sedis;g__Trechisporales_gen_Incertae_sedis;NA
291e65e2707dc1c8eb315652c66b4fe3ab87f286	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
5ff7f3851de169dfe18f826843171bbea6c83689	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae;g__Phaeocollybia;NA
21519b3db3387114eb5cc7ccef6685ff3b9d5636	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__rosea
c9e2ac169e9f06a6ccf1de34f478140acfd2bc1a	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza;NA
074e03f0a0abbaba6ffb54f523e40dd7a094ccf1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;NA
84e924194cd102e5e9eb87a756e0215ff33c1ff2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__junquillea
23390e2a233c26ec5e27217a3b538f9f2d204e06	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;NA
461e7cfc5bde0683b5534c16b4323e0195f22278	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Paragalactinia;s__infossa
5fc61ee7cb24dad58be9d2d5799f6e7512986851	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__cryptocystis
41aefa86a2b1a58f8c80ce8756360819a6bda835	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pustularia;NA
ce9e5cd3f81cf37797bb8c39f60f21b76b5794d8	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Trichophaea;NA
a2a31d91f99eac4e049485fb271ac8714233bfbc	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;NA
18b502120e8f19e9aacedf97b4227c3ab067e5b4	k__Fungi;p__Basidiomycota;c__Geminibasidiomycetes;o__Geminibasidiales;f__Geminibasidiaceae;g__Geminibasidium;NA
fe672983737bd21171e776aeae8d7e7be4893812	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrocybe;s__acutoconica
4b94b0abcd78543536cb56e5f79eaeb015d49fec	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Humicolopsis;NA
dbf51f7eea37df44abbd783bc143c5caf44ad420	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
f7750f828ff2f6fafdfc82b68d822e90de2714e1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Hyaloscypha;NA
a11901eb448ce24085b8d1f71718a474a21c7e3c	k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;f__Geoglossaceae;g__Geoglossum;s__umbratile
c153cbb18f8517d9c2b796c8533475d00da2e3aa	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__floccipes
4a8c60da845fc3218e6e6dbbe708c9b9d207c657	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__salmonis
798f36e809049754305e3bc61f82453971e32108	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Sagenomella;s__verticillata
c96735ed6b40955c3c4d22ed8c59473a36cf6391	k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;f__Geoglossaceae;g__Geoglossum;s__umbratile
8f639c3ff0974462f41189495c8b5a625b6c9c98	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__equestre
6949af5c428af6540c570efd93832eff35714619	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Geastrum;NA
b6a7efec007f0f95eba42961d0ae756b0e8e9cb6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__terrestris
baba70c2f9ef7908d9779b5687ffe8f122743027	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;NA
eed4376426e4676d363d0241c4207b6f4cd45520	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
17a2028fcff09105404be04ee83f09f06ef9b14b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrophorus;s__roseobrunneus
edabea91ef76b157d7d5ff8eaed43553d463f3b5	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;NA
5898012deecafa923a5dd25313053393a037b517	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora;NA
7aea8ad29f1a54dd7ef0922271661329959401a0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__egenula
ee61b26e500b4e67d9399249b064a673914e0270	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Membranomyces;NA
77bd35530c2c8408d23b3525908526794b09055d	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Apiotrichum;s__xylopini
b581e4f21950ba2cfe785e5b6c3f50e2fb98850c	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tarzettaceae;g__Tarzetta;NA
4502b5e945ebc3d4985193843c12b5e325d3a249	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__lanosa
ce56e4d9b519b1552fe04de352c9e87815f5d140	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;NA
dfb2dbc435634f876c4dc8f8430db82f4b666444	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__flocculosa
6b3533be130c46094c9ab615d11d71c5d23c86c7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Gloniales;f__Gloniaceae;g__Cenococcum;NA
1d6fdc8300dff7d8479d94d3665a234fc2aeb7ca	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;NA;NA
071f6074538047f5cfc06726163ec0b48e77b4a6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;NA
d19a3bb8c577ecc9b2657f3b66fd12fc4b4f8b6e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
c6902808b4ad80981492a8f11de2ee138b237a92	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__terrestris
b1b9c840b2b446b94ffa313c282bca1a79128acd	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Pseudotomentella;NA
c278b1598fefa2265ff7408b8775f65164343e91	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
